"ID","Timestamp","Consent","Age_18_Plus","Q1_Music_Listen","Q2_Freq_Complex","Q2_Freq_Simple","Q3_Text_Categories","Q4_Complex_Type","Q4_Simple_Type","Q4_Other_Type","Q5_Other_Music_Type","Q5_Text_Categories","Q6_Complex_Reason","Q6_Simple_Reason","Q7_Other_Reasons","Q7_Text_Categories","Q8_Complex_Avoidance","Q8_Simple_Avoidance","Q9_Other_Avoidance_Reasons","Q9_Text_Categories","Q10_Complex_Effect","Q10_Simple_Effect","Q11_Other_Effects","Q11_Text_Categories","Q12_Talkative","Q13_Reserved","Q14_Energetic","Q15_Enthusiastic","Q16_Quiet","Q17_Assertive","Q18_Shy","Q19_Sociable","Age","Gender","Q6_Other_Reason","Extraversion_Score","Personality_Type","Age_Bracket","Q4_Complex_Type_Vocal","Q4_Complex_Type_Instrumental","Q4_Complex_Type_Upbeat","Q4_Complex_Type_Calming","Q4_Complex_Type_Not_Applicable","Q4_Complex_Type_Other","Q4_Simple_Type_Vocal","Q4_Simple_Type_Instrumental","Q4_Simple_Type_Upbeat","Q4_Simple_Type_Calming","Q4_Simple_Type_Not_Applicable","Q4_Simple_Type_Other","Q4_Other_Type_Vocal","Q4_Other_Type_Instrumental","Q4_Other_Type_Upbeat","Q4_Other_Type_Calming","Q4_Other_Type_Not_Applicable","Q4_Other_Type_Other","Q6_Complex_Reason_Noise","Q6_Complex_Reason_Concentrate","Q6_Complex_Reason_Mood","Q6_Complex_Reason_Not_Applicable","Q6_Simple_Reason_Noise","Q6_Simple_Reason_Concentrate","Q6_Simple_Reason_Mood","Q6_Simple_Reason_Not_Applicable","Q8_Complex_Distracts","Q8_Complex_Anxious","Q8_Complex_No_Avoid","Q8_Simple_Distracts","Q8_Simple_Anxious","Q8_Simple_No_Avoid","Q10_Complex_Alert","Q10_Complex_Tired","Q10_Complex_Neutral","Q10_Simple_Alert","Q10_Simple_Tired","Q10_Simple_Neutral","Vocal_Complex","Vocal_Simple","Upbeat_Complex","Upbeat_Simple","NonVocal_Calming_Complex","Ranks"
112,"29/10/2024 10:00:54","I agree to participate",NA,1,2,5,"NA","Vocal, Instrumental, Upbeat","Calming","Not applicable",NA,"NA","To help me concentrate on task, To set me into the right mood","To set me into the right mood",NA,NA,"I do not avoid","I do not avoid",NA,NA,"It keeps me stay alerted on task",NA,"it keeps me motivated","Positive Effects: Motivation & Engagement",4,4,2,2,2,2,2,1,22,"Female",NA,2.375,"Introvert",6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,NA,NA,NA,1,0,1,0,1,22
113,"29/10/2024 10:23:32","I agree to participate",NA,1,3,4,"NA","Instrumental, Upbeat","Vocal, Instrumental, Calming","Not applicable","N/A","NA","To mask other background noise, To help me concentrate on task, To set me into the right mood","To mask other background noise, To help me concentrate on task, To set me into the right mood","N/A",NA,"Music distracts me from the task","I do not avoid","N/A",NA,"It has neutral effect","It has neutral effect","N/A",NA,1,1,1,1,1,1,1,1,33,"Female",NA,1,"Introvert",5,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,46.5
114,"29/10/2024 10:54:59","I agree to participate",NA,1,2,3,"NA","Instrumental, Upbeat","Vocal, Instrumental, Upbeat, Calming","Not applicable",NA,"NA","To help me concentrate on task","To set me into the right mood",NA,NA,"Music distracts me from the task","I do not avoid",NA,NA,"It keeps me stay alerted on task","It has neutral effect",NA,NA,3,1,2,4,2,3,2,2,18,"Non-binary",NA,2.375,"Introvert",6,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,22
115,"29/10/2024 11:01:00","I agree to participate",NA,1,5,5,"Exercise & Physical Activity","Instrumental","Upbeat","Not applicable",NA,"NA","To set me into the right mood","To set me into the right mood",NA,NA,"Music makes me anxious","I do not avoid",NA,NA,"It keeps me stay alerted on task","It has neutral effect",NA,NA,1,3,1,4,3,4,3,3,45,"Male",NA,2.75,"Extrovert",4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,143
117,"29/10/2024 11:10:18","I agree to participate",NA,1,2,3,"NA","Vocal, Instrumental","Vocal","Vocal, Upbeat","N/A","NA","To set me into the right mood","To mask other background noise","N/A",NA,"Music distracts me from the task","I do not avoid","N/A",NA,"It has neutral effect","It has neutral effect","N/A",NA,2,2,3,2,2,2,2,1,18,"Non-binary",NA,2,"Introvert",6,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,22
118,"29/10/2024 11:26:49","I agree to participate",NA,1,4,5,"NA","Vocal, Instrumental, Upbeat, Calming, Other","Vocal, Instrumental, Upbeat, Calming, Other","Vocal, Instrumental, Upbeat, Calming, Other","Lofi hip hop, rap, metal, EDM, film scores, indie, jazz, bossa nova","Miscellaneous Genres (Viking chants, nature sounds, etc.)","To mask other background noise, To help me concentrate on task, To set me into the right mood","To mask other background noise, To help me concentrate on task, To set me into the right mood","To match how I’m feeling","Emotional Regulation & Mental Health","Music distracts me from the task, I do not avoid","I do not avoid",NA,NA,"It keeps me stay alerted on task","It keeps me stay alerted on task","Affects how I feel depending on the music type and content","Situational Effects: Mood & Situation Dependent",4,3,5,5,3,2,2,4,26,"Female",NA,3.5,"Extrovert",5,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,2,94.5
120,"29/10/2024 12:17:29","I agree to participate",NA,1,4,3,"NA","Instrumental, Upbeat, Calming","Vocal","Not applicable",NA,"NA","To mask other background noise, To help me concentrate on task, To set me into the right mood","To set me into the right mood",NA,NA,"I do not avoid","I do not avoid",NA,NA,"It keeps me stay alerted on task",NA,NA,NA,3,2,3,2,2,3,2,3,28,"Male",NA,2.5,"Introvert",5,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,NA,NA,NA,0,1,1,0,2,94.5
121,"29/10/2024 12:20:12","I agree to participate",NA,1,4,4,"NA","Vocal, Instrumental, Upbeat, Calming","Vocal, Instrumental, Upbeat, Calming","Not applicable","Podcasts","Podcasts/Audiobooks/Spoken Word","To mask other background noise, To help me concentrate on task, To set me into the right mood","To mask other background noise, To help me concentrate on task, To set me into the right mood",NA,NA,"Music distracts me from the task","Music distracts me from the task",NA,NA,"It keeps me stay alerted on task","It keeps me stay alerted on task",NA,NA,2,2,1,2,2,3,2,2,25,"Non-binary",NA,2,"Introvert",6,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,2,94.5
123,"29/10/2024 15:37:47","I agree to participate",NA,1,1,4,"NA","Not applicable","Vocal, Instrumental, Upbeat, Calming","Not applicable","N/A","NA","Not applicable","To mask other background noise","Fun","Enjoyment & Pleasure","Music distracts me from the task","I do not avoid","N/A",NA,"It has neutral effect","It has neutral effect","N/A",NA,2,1,2,3,2,2,1,1,34,"Non-binary",NA,1.75,"Introvert",5,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,6.5
124,"29/10/2024 15:58:54","I agree to participate",NA,1,3,5,"Exercise & Physical Activity","Vocal, Instrumental, Calming","Vocal, Instrumental, Upbeat, Calming","Not applicable",NA,"NA","To help me concentrate on task, To set me into the right mood","To help me concentrate on task, To set me into the right mood",NA,NA,"I do not avoid","I do not avoid",NA,NA,"It keeps me stay alerted on task","It has neutral effect",NA,NA,4,4,2,4,4,2,4,4,23,"Non-binary",NA,3.5,"Extrovert",6,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,2,46.5
125,"29/10/2024 16:24:00","I agree to participate",NA,1,5,5,"NA","Vocal, Instrumental, Upbeat, Calming, Other","Vocal, Instrumental, Upbeat, Calming, Other","Not applicable","I think Vocal and Instrumental probably cover all the music genres! But in general - lots of ambient, techno, IDM, trip-hop, and then some jazz, house, pop music, occasionally rock.","Ambient/Lo-Fi/Environmental Sounds","To help me concentrate on task, To set me into the right mood","To help me concentrate on task, To set me into the right mood","Helps motivate me to keep working!","Motivation, Focus & Productivity","I do not avoid","I do not avoid",NA,NA,"It keeps me stay alerted on task","It keeps me stay alerted on task",NA,NA,4,4,3,4,4,1,3,3,22,"Male",NA,3.25,"Extrovert",6,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,2,143
126,"29/10/2024 17:19:13","I agree to participate",NA,1,5,5,"NA","Instrumental","Vocal, Instrumental, Upbeat","Instrumental","I most often listen to ambient music while working and studying.","Ambient/Lo-Fi/Environmental Sounds","To help me concentrate on task, To set me into the right mood","To help me concentrate on task, To set me into the right mood","To help calm symptoms of anxiety, which I often experience at work.","Emotional Regulation & Mental Health","I do not avoid","I do not avoid",NA,NA,"It keeps me stay alerted on task","It has neutral effect",NA,NA,2,2,4,2,1,1,2,2,29,"Male",NA,2,"Introvert",5,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,143
127,"29/10/2024 17:34:08","I agree to participate",NA,1,4,2,"Exercise & Physical Activity","Instrumental, Calming","Not applicable","Not applicable","N/A","NA","To mask other background noise, To help me concentrate on task, To set me into the right mood","To set me into the right mood","N/A",NA,"I do not avoid","I do not avoid","N/A",NA,"It keeps me stay alerted on task","It has neutral effect","N/A",NA,2,2,3,5,2,4,2,3,48,"Male",NA,2.875,"Extrovert",3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2,94.5
128,"29/10/2024 17:48:54","I agree to participate",NA,1,4,4,"NA","Instrumental, Calming","Vocal, Instrumental, Upbeat, Calming, Other","Instrumental, Calming","N/A","NA","To mask other background noise, To set me into the right mood","To set me into the right mood","N/A",NA,"I do not avoid","I do not avoid","Sometimes if I need to really focus I will need to turn the music off but otherwise, it’s usually always playing.","Distraction (General)","It has neutral effect","It has neutral effect","N/A",NA,4,2,3,4,2,1,3,3,32,"Male",NA,2.75,"Extrovert",5,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,2,94.5
129,"29/10/2024 18:37:51","I agree to participate","Yes",1,4,5,"NA","Vocal, Instrumental, Upbeat, Calming","Vocal, Instrumental, Upbeat, Calming","Not applicable",NA,"NA","To mask other background noise, To help me concentrate on task, To set me into the right mood","To mask other background noise, To set me into the right mood","Because I just really enjoy music","Enjoyment & Pleasure","Music distracts me from the task","I do not avoid",NA,NA,"It keeps me stay alerted on task","It has neutral effect",NA,NA,5,3,3,4,4,4,4,4,44,"Non-binary",NA,3.875,"Extrovert",4,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,2,94.5
130,"29/10/2024 18:39:41","I agree to participate","Yes",1,4,4,"Household Chores","Instrumental, Calming","Vocal, Instrumental, Upbeat, Calming","Not applicable","N/A","NA","To help me concentrate on task, To set me into the right mood","To mask other background noise, To set me into the right mood","Disliking it (feeling jumpy, bored, wanting to go to the restroom) when too quiet.","Distraction & Avoiding Silence","Music distracts me from the task, I do not avoid","I do not avoid","N/A",NA,"It keeps me stay alerted on task","It has neutral effect","N/A",NA,1,1,2,3,1,2,2,2,21,"Non-binary",NA,1.75,"Introvert",6,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,2,94.5
131,"29/10/2024 18:49:21","I agree to participate","Yes",1,4,4,"Leisure & Relaxation","Vocal, Instrumental, Upbeat","Vocal, Instrumental, Upbeat, Calming","Vocal, Instrumental, Upbeat, Calming",NA,"NA","To mask other background noise, To help me concentrate on task, To set me into the right mood","To mask other background noise, To help me concentrate on task, To set me into the right mood",NA,NA,"Music distracts me from the task, Music makes me anxious","Music distracts me from the task",NA,NA,"It has neutral effect","It has neutral effect",NA,NA,5,5,5,5,5,4,2,4,30,"Non-binary",NA,4.375,"Extrovert",5,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,94.5
132,"29/10/2024 19:03:33","I agree to participate","Yes",1,3,3,"Commute & Traveling","Calming","Vocal","Other","N/A","NA","To help me concentrate on task","To set me into the right mood","N/A",NA,"I do not avoid","I do not avoid","N/A",NA,"It has neutral effect","It has neutral effect","N/A",NA,2,2,3,3,2,3,2,4,26,"Female",NA,2.625,"Extrovert",5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,46.5
133,"29/10/2024 19:21:14","I agree to participate",NA,1,4,5,"NA","Vocal, Calming","Vocal, Upbeat, Calming","Not applicable",NA,"NA","To mask other background noise, To help me concentrate on task, To set me into the right mood","To mask other background noise, To help me concentrate on task, To set me into the right mood",NA,NA,"I do not avoid","I do not avoid",NA,NA,"It keeps me stay alerted on task","It makes me tired",NA,NA,1,1,2,2,1,1,1,1,18,"Male",NA,1.25,"Introvert",6,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,94.5
134,"29/10/2024 19:27:54","I agree to participate","Yes",1,2,5,"Household Chores","Not applicable","Vocal","Vocal","N/A","NA","Not applicable","To help me concentrate on task, To set me into the right mood","N/A",NA,"I do not avoid","I do not avoid","N/A",NA,"It has neutral effect","It has neutral effect","N/A",NA,2,2,2,3,2,3,2,2,28,"Agender/Non-Gendered",NA,2.25,"Introvert",5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,22
136,"29/10/2024 20:38:25","I agree to participate","Yes",1,2,3,"NA","Vocal, Instrumental, Other","Vocal, Instrumental, Other","Vocal, Calming, Other","Bluegrass, ancient (like Viking chants, drums, etc)","Miscellaneous Genres (Viking chants, nature sounds, etc.)","To mask other background noise, To help me concentrate on task","To mask other background noise, To help me concentrate on task","To distract my mind.","Distraction & Avoiding Silence","Music distracts me from the task","Music makes me anxious","I forget to turn it on or I don't know what I want to hear. I memorize so much music that I want it to sound new to me.","Boredom with Repetitive Music","It has neutral effect","It has neutral effect",NA,NA,1,1,4,3,2,2,2,1,55,"Agender/Non-Gendered",NA,2,"Introvert",3,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,22
137,"29/10/2024 21:46:27","I agree to participate","Yes",1,2,3,"Social & Group Activities","Instrumental, Calming","Vocal, Instrumental, Upbeat","Vocal, Instrumental, Upbeat","N/A","NA","To mask other background noise","To set me into the right mood","N/A",NA,"Music distracts me from the task","I do not avoid","Most of the time it's just unnecessary input and it can get too much. Sometimes it's a nice way to escape, but mostly it's annoying or painful.","Overstimulation & Sensory Overload","It makes me tired","It has neutral effect","N/A",NA,2,2,4,4,3,4,2,2,23,"Female",NA,2.875,"Extrovert",6,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,2,22
138,"29/10/2024 22:22:35","I agree to participate","Yes",1,5,3,"Exercise & Physical Activity","Vocal, Instrumental, Calming, Other","Vocal, Instrumental, Calming, Other","Not applicable","I personally listen to some rap, and/or elctronic music, along with other things.
I also listen to a lot of music from various video game soundtracks.","Rap/Hip-Hop","To mask other background noise, To help me concentrate on task, To set me into the right mood","To mask other background noise, To help me concentrate on task, To set me into the right mood","(As backround information, I am ADHD and autistic, amongst many other disorders.)
I'd say that it personally helps with actually being able to do activities, of course from stress relief and such, but also acting as a sort of ""base"" or something of such.
Such as if I'm stressed or unable to mentally or physically do anything, I can both listen to, and mimic the music.
It helps form both a fatigue, and also an inability to start or continue actions, sort of standpoint.","Emotional Regulation & Mental Health","I do not avoid","I do not avoid","N/A",NA,"It keeps me stay alerted on task","It keeps me stay alerted on task","It generally helps with stress, and also my general anxiety and paranoia.","Positive Effects: Mental Health Benefits",2,1,4,2,1,2,1,1,19,"Agender/Non-Gendered",NA,1.75,"Introvert",6,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,2,143
139,"29/10/2024 23:21:08","I agree to participate","Yes",1,4,5,"Leisure & Relaxation","Vocal, Instrumental, Calming","Vocal, Instrumental, Upbeat","Vocal, Instrumental, Upbeat, Calming",NA,"NA","To help me concentrate on task, To set me into the right mood","To set me into the right mood",NA,NA,"I do not avoid","I do not avoid",NA,NA,"It keeps me stay alerted on task","It keeps me stay alerted on task","Sometimes I turn it off after awhile if I get tired of listening to music and put on a podcast","Negative Effects: Hearing Fatigue & Overstimulation",4,1,3,4,3,5,2,4,26,"Male",NA,3.25,"Extrovert",5,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,2,94.5
140,"29/10/2024 23:21:39","I agree to participate","Yes",1,4,3,"NA","Vocal, Instrumental, Upbeat, Calming","Vocal, Instrumental, Upbeat","Not applicable","N/A","NA","To mask other background noise, To set me into the right mood","To mask other background noise, To set me into the right mood","To fill the silence","Distraction & Avoiding Silence","Music distracts me from the task","I do not avoid",NA,NA,"It keeps me stay alerted on task","It has neutral effect","Sometimes over long periods I might get overstimulated from constantly hearing sound, resulting in a brain fog kind of feeling","Negative Effects: Hearing Fatigue & Overstimulation",2,1,3,4,1,4,2,2,23,"Agender/Non-Gendered",NA,2.375,"Introvert",6,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,2,94.5
141,"30/10/2024 00:51:55","I agree to participate","Yes",1,4,4,"NA","Instrumental, Upbeat, Calming","Vocal, Instrumental, Upbeat","Not applicable","N/A","NA","To mask other background noise, To help me concentrate on task, To set me into the right mood","To set me into the right mood","N/A",NA,"Music distracts me from the task","Music distracts me from the task, Music makes me anxious","N/A",NA,"It keeps me stay alerted on task","It makes me tired","N/A",NA,2,2,4,2,1,1,1,2,27,"Non-binary",NA,1.875,"Introvert",5,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,2,94.5
142,"30/10/2024 01:25:46","I agree to participate","Yes",1,2,3,"Exercise & Physical Activity","Instrumental, Upbeat, Calming, Other","Vocal, Instrumental, Upbeat, Calming, Other","Vocal, Upbeat","Aggressive (eg thrash metal), experimental (during all)","Metal & Related Genres","To set me into the right mood","To mask other background noise","I don't like silence","Distraction & Avoiding Silence","Music distracts me from the task","Music makes me anxious","I don't know thqt much music I like and it gets boring to listen to the same things","Boredom with Repetitive Music","It makes me tired","It keeps me stay alerted on task",NA,NA,4,3,3,4,3,5,3,4,18,"Female",NA,3.625,"Extrovert",6,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,2,22
143,"30/10/2024 01:35:46","I agree to participate","Yes",1,5,3,"NA","Calming, Other","Instrumental, Calming","Vocal, Upbeat","When working I often listen to music of more obscure or multiple genres or subgenres (breakcore, electro house, and other electro related music as an example)","Electronic/Techno/EDM","To help me concentrate on task","To mask other background noise","N/A",NA,"I do not avoid","I do not avoid","N/A",NA,"It keeps me stay alerted on task","It has neutral effect","N/A",NA,3,1,2,2,2,3,5,3,21,"Non-binary",NA,2.625,"Extrovert",6,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,143
144,"30/10/2024 01:56:57","I agree to participate","Yes",1,5,5,"NA","Instrumental","Other","Instrumental","N/A","NA","To mask other background noise, To help me concentrate on task","To mask other background noise","For sleep, because it is soothing.","Sleep & Relaxation","I do not avoid","I do not avoid","N/A",NA,"It keeps me stay alerted on task","It keeps me stay alerted on task","N/A",NA,1,1,1,1,2,4,5,1,33,"Non-binary",NA,2,"Introvert",5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,143
145,"30/10/2024 02:22:03","I agree to participate","Yes",1,3,5,"NA","Instrumental, Calming","Vocal, Instrumental, Upbeat, Calming","Not applicable","n/a","NA","To mask other background noise, To help me concentrate on task, To set me into the right mood","To mask other background noise, To set me into the right mood","n/a",NA,"Music distracts me from the task","I do not avoid","n/a",NA,"It has neutral effect","It has neutral effect","n/a",NA,3,4,3,4,4,2,3,4,18,"Female",NA,3.375,"Extrovert",6,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,2,46.5
146,"30/10/2024 02:59:32","I agree to participate","Yes",1,4,4,"Exercise & Physical Activity","Upbeat","Instrumental","Instrumental","N/A","NA","To help me concentrate on task","To help me concentrate on task, To set me into the right mood","N/A",NA,"I do not avoid","I do not avoid","As an MT, I get tired of listening to things so I like silence here and there.","Preference for Silence or Nature","It keeps me stay alerted on task","It has neutral effect","N/A",NA,4,2,3,4,1,2,1,3,25,"Female",NA,2.5,"Introvert",6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,94.5
147,"30/10/2024 06:21:02","I agree to participate","Yes",1,4,5,"Household Chores","Calming, Other","Upbeat","Other","Techno/DJ/EDM","Electronic/Techno/EDM","To help me concentrate on task","To set me into the right mood",NA,NA,"Music distracts me from the task","I do not avoid","I find music with lyrics, such as Pop songs, to be distracting because my brain actually tries to process the song and it distracts me from my work because I have to think about the music.","Distraction (Lyrics/Vocals)","It keeps me stay alerted on task","It has neutral effect",NA,NA,4,4,4,5,4,2,2,3,58,"Non-binary",NA,3.5,"Extrovert",2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,94.5
148,"30/10/2024 07:38:03","I agree to participate","Yes",1,4,4,"NA","Instrumental","Calming","Not applicable",NA,"NA","To mask other background noise, To help me concentrate on task","To mask other background noise, To help me concentrate on task",NA,NA,"I do not avoid","I do not avoid",NA,NA,"It has neutral effect","It has neutral effect",NA,NA,1,2,4,4,2,2,2,1,40,"Female",NA,2.25,"Introvert",4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,94.5
149,"30/10/2024 09:20:19","I agree to participate","Yes",1,5,4,"Social & Group Activities","Vocal, Instrumental, Upbeat, Calming","Vocal, Upbeat","Not applicable",NA,"NA","To help me concentrate on task, To set me into the right mood","To mask other background noise, To set me into the right mood","N/A",NA,"I do not avoid","I do not avoid","N/A",NA,"It keeps me stay alerted on task","It has neutral effect",NA,NA,3,2,1,2,4,4,3,2,18,"Non-binary",NA,2.625,"Extrovert",6,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,2,143
150,"30/10/2024 11:25:47","I agree to participate","Yes",1,2,3,"Leisure & Relaxation","Upbeat, Calming","Upbeat","Not applicable","N/A","NA","To help me concentrate on task, To set me into the right mood","To set me into the right mood","N/A",NA,"I do not avoid","I do not avoid","N/A",NA,"It makes me tired","It has neutral effect","N/A",NA,2,1,2,2,1,2,2,2,24,"Female",NA,1.75,"Introvert",6,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,22
151,"30/10/2024 14:05:31","I agree to participate","Yes",1,4,4,"Social & Group Activities","Vocal, Instrumental, Upbeat, Calming","Vocal, Upbeat, Calming","Vocal, Upbeat, Calming",NA,"NA","To mask other background noise, To help me concentrate on task, To set me into the right mood","To mask other background noise, To help me concentrate on task, To set me into the right mood",NA,NA,"I do not avoid","I do not avoid",NA,NA,"It keeps me stay alerted on task","It has neutral effect",NA,NA,2,4,4,4,3,4,4,2,27,"Non-binary",NA,3.375,"Extrovert",5,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,2,94.5
152,"30/10/2024 14:15:30","I agree to participate","Yes",1,3,2,"Work or Study-Related Activities","Instrumental","Upbeat","Upbeat",NA,"NA","To mask other background noise, To help me concentrate on task","To set me into the right mood","To analize the songs I enjoy","Music Exploration & Analysis","Music distracts me from the task","I do not avoid","Sometimes I'm saturated and I'm not in the mood to listen to music, so I listen to a podcast","Preference for Other Auditory Content","It has neutral effect","It keeps me stay alerted on task",NA,NA,4,5,5,5,4,4,4,5,32,"Male",NA,4.5,"Extrovert",5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,46.5
153,"30/10/2024 21:29:02","I agree to participate","Yes",1,5,5,"Media Consumption","Instrumental","Vocal, Instrumental, Upbeat","Not applicable","Jazz","Pop/Indie/Jazz","To mask other background noise, To help me concentrate on task, To set me into the right mood","To help me concentrate on task, To set me into the right mood","Background music calms my anxiety and thought patterns","Emotional Regulation & Mental Health","I do not avoid","I do not avoid",NA,NA,"It keeps me stay alerted on task","It keeps me stay alerted on task","Regulates mood and emotions","Positive Effects: Mood Enhancement",4,3,4,4,3,2,3,4,25,"Female",NA,3.375,"Extrovert",6,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,143
